,user,text
35,TheEllenShow,"You were born in the wagon of a traveling show, and now look at you. Happy birthday, @Cher. https://t.co/EH3NLAQsuZ"
36,TheEllenShow,Happy #NationalRescueDogDay! Look at these sweet faces that could come home to live with you. Just a suggestion.… https://t.co/iERK7AlBwj
37,TheEllenShow,.@KristenBell is joined by @MayaRudolph and @CaseyRoseWilson to demonstrate why you should never judge a mom. This… https://t.co/PACwmrsCZs
38,TheEllenShow,Aidy Bryant has some interesting fantasies about @Harry_Styles. https://t.co/d6e2S4Jz8i
39,TheEllenShow,"Xander Rynerson is only 5 years old, but he's a universe of knowledge. https://t.co/iWWutrYcZE"
40,TheEllenShow,Absolutely adorable. https://t.co/JYykhuzhsR
41,TheEllenShow,@KeshaRose Do it animals! Also humans!
42,TheEllenShow,".@AllisonBJanney is sheltering at her parents' house in Dayton, Ohio with enough greeting cards to open a Hallmark… https://t.co/yj6Y71YJ6Q"
43,TheEllenShow,"OMG, I love this guy. You have to see this. #ThanksSponsor https://t.co/k1fNVdXhPD"
44,TheEllenShow,I had a huge celebrity in my backyard as my masked gardener. Can you guess who it is? https://t.co/WMBPVbTmcb
45,TheEllenShow,"#GameofGames is over for the season, but you can show me the creative ways you play my Game of Games at home! Post… https://t.co/Xc3F0OgsEC"
46,TheEllenShow,It’s #InternationalMuseumDay! That reminds me of the time I toured the MET in NYC back in 2006. I still have the to… https://t.co/pSYy19ZKbP
47,TheEllenShow,Your memes make me very happy. #MeMeMonday https://t.co/PIOMgJLFE4
48,TheEllenShow,"Can you do a trick shot throwing a can or bottle into a recycling bin? Send it to me, and you could win $25,000! Wh… https://t.co/CHAT8Wmq2F"
49,TheEllenShow,Here are some news headlines that aren't about the pandemic. You're welcome. https://t.co/6o64LCPOWc
50,TheEllenShow,"Giving the commencement speech to the Class of 2009 at Tulane, who arrived as freshmen right after Hurricane Katrin… https://t.co/tAJ6Hw7ZWy"
51,TheEllenShow,".@KumailN makes me laugh, and not just because he sang all of ""Eternal Flame"" while doing a plank. #plankthatsong https://t.co/tzx8xUc1kH"
52,TheEllenShow,"Rosie is 8 years old, and what she’s doing for other kids is absolutely adorable. Don’t miss #LittleBigShots tonigh… https://t.co/1AEEkMkRY1"
53,TheEllenShow,Internet sensations the @MerrellTwins were here to debate how to put pants on a dog. https://t.co/paAAkjQUdT
54,TheEllenShow,This was a fun surprise. Happy #ArmedForcesDay! https://t.co/89N0FR2aey
55,TheEllenShow,"Fred Willard always made me laugh. I just adored him, and today I’m sending love to his family and his many friends."
56,TheEllenShow,It’s #ArmedForcesDay. Nothing makes me happier than watching videos like this. https://t.co/85smA2wStc
57,TheEllenShow,Zoinks! @SCOOB is out today! https://t.co/EQ1vySnnFp
58,TheEllenShow,"I asked you to tweet what you’ve learned about your partner in quarantine. I don’t know what I was expecting, but i… https://t.co/GNBERwtkMt"
59,TheEllenShow,"In this episode of #TokItOut, @SierraChanell finds a boyfriend. See you again soon, @TylerJCameron3. https://t.co/JMK6Sgv5s5"
60,TheEllenShow,Happy #EndangeredSpeciesDay! Let’s save some gorillas. https://t.co/i9x2NF6Gs7
61,TheEllenShow,.@KenJeong is one very funny doctor. https://t.co/wlrbfrUVDa
62,TheEllenShow,.@DavidBlaine is an alien. I do not know how he does it. https://t.co/fD7vWOJyFH
63,TheEllenShow,Here's a look back at some of my favorite #TBT's https://t.co/9BlXrWI2xt
64,TheEllenShow,Listen to the #EllenOnTheGo podcast today to find out how you can win every gift from my Mother’s Day Show! https://t.co/TZxLroYi2u
65,TheEllenShow,"Today on my show, a panda that sounds like Bill Murray. I can’t stop laughing about this. https://t.co/i4Yfqgb4Qb"
66,TheEllenShow,"Happy birthday, Xander and your amazing brain. https://t.co/iXPsCqhLCJ"
67,TheEllenShow,.@AndersonCooper has never seemed happier. Spit-up and all. https://t.co/dVXTGweAnL
68,TheEllenShow,https://t.co/FHnZxiTVZf is donating 100% of proceeds from their #ThankYouNurses collection to the American Nurses F… https://t.co/wby5XmweJq
69,TheEllenShow,.@MsSarahPaulson has a new puppy that has as much energy as she does. https://t.co/T5xdzFj6vE
70,TheEllenShow,Thanks for tweeting me your #quarantiffs! These were too good not to read on the show. https://t.co/7Vcp4UuGAd
71,TheEllenShow,@TheTimMcGraw @Shazam ❤️
72,TheEllenShow,"Happy 70th birthday, @StevieWonder! We’re playing ""Sir Duke"" in your honor. I hope you can feel it all over."
73,TheEllenShow,"It’s a brand new episode of #Momsplaining, with one of the internet’s funniest dads! #ThanksSponsor https://t.co/VmL7kYYgLm"
74,TheEllenShow,#GameofGames starts in 15 minutes... then it’s time to start getting ready for Season 4! Enter to be a contestant h… https://t.co/KBgL6qnFWv
75,TheEllenShow,Tonight is the #GameofGames season finale! What was your favorite moment this season?
76,TheEllenShow,"You can nominate someone who’s been affected by the quarantine, and I might Venmo them $250! Let’s #VenmoItForward.… https://t.co/T221XO6MAb"
77,TheEllenShow,"In honor of the #GameofGames season finale tonight, we’re giving away tons of extra prizes! Download the app for yo… https://t.co/LQG48XvqxD"
78,TheEllenShow,.@KristenBell’s dog may be in love with her. https://t.co/JS0QHF2THh
79,TheEllenShow,".@AndyLassner has been social distancing outside, but I want him back in with me, so I asked CBS News Chief Medical… https://t.co/5JFjHPGcrG"
80,TheEllenShow,Happy #MeMeMonday! https://t.co/G4T98icbtq
81,TheEllenShow,"To help you play my game #KnockinBoots, I got you a Trainor. @Meghan_Trainor. Don’t miss the season finale of… https://t.co/g7jZcHVxjE"
82,TheEllenShow,"Did you know today is National Eat What You Want Day? I didn’t, but I was celebrating anyway."
83,TheEllenShow,"Barbara Edwards moved away from her children, her job, her family and everything else so she could be a nurse on th… https://t.co/QhpPoQdFMk"
84,TheEllenShow,@DrLaPook @andylassner At what point am I cleared to start practicing medicine?
85,TheEllenShow,Kimmy Schmidt made out with Harry Potter. https://t.co/faDL4YvbGV
86,TheEllenShow,Kids always know just what to get for a gift. https://t.co/lmG7OdEPYI
87,TheEllenShow,Moms have the hardest job and the best job. #HappyMothersDay https://t.co/qiebC8bKpO
88,TheEllenShow,The hilarious cast of Netflix's #NeverHaveIEver played my game #TheTruthComesOut. It seems they know each other...… https://t.co/LVkAkN1jEs
89,TheEllenShow,"#HappyMothersDay, Mama. I love you. https://t.co/WOWhyxXY3d"
90,TheEllenShow,"I know this day is hard for some people. I’m sending you love too, and wishing you peace."
91,TheEllenShow,"#HappyMothersDay. Wherever you are in your journey, whether it’s happened yet or not, I see you, and I send you love."
92,TheEllenShow,"You are brilliant at this, @SarahCpr! https://t.co/Yzp12WItgt"
93,TheEllenShow,This week was #TeacherAppreciationWeek. I am so grateful for the opportunities I’ve had to meet incredible educator… https://t.co/PREkKHQVmQ
94,TheEllenShow,".@TheKalenAllen has been craving boba milk tea during quarantine, so he made some…sort of. #OMK https://t.co/eh6yCtw0v3"
95,TheEllenShow,.@HannahBrown reveals how she landed her #Bachelor audition... in this episode of #TokItOut! https://t.co/i9Ug7CKVg0
96,TheEllenShow,This trip I took to a science museum with a bunch of kids in 2010 was one of my favorites. They taught me so much..… https://t.co/Ra8hZQ6zkt
0,ladygaga,#RainOnMe ⛈ Vinyl available now https://t.co/Jh65cFlKJ8 https://t.co/KiQMBAayp5
1,ladygaga,Delivering #Chromatica myself to every retailer around the world… in Chromatica time and distance do not exist 🤪… https://t.co/BF3Imp8ozZ
2,ladygaga,#RainOnMe 🌩️ https://t.co/YfQy57ZKwv https://t.co/YTZFBM7UWf
3,ladygaga,#CHROMATICA ⚔️💓 2 DAYS https://t.co/4Kko04hk4v https://t.co/ALC8Y4exex
4,ladygaga,@joangrande how did you raise such a perfect fairy. You must also be a fairy. The fairy convention has begun. 💕🧚‍♀️… https://t.co/K8DuxQRVPg
5,ladygaga,Are most of our streaming numbers just us being crazy and obsessed listening on repeat? @ArianaGrande 😂😂😂😂😂💕💕
6,ladygaga,Are we thirsty or what @arianagrande?? BRING ON THE RAIN ⛈ #RainOnMe @weatherchannel https://t.co/eX18JePJqg https://t.co/3GMD11ZNhx
7,ladygaga,THIS IS A MESSAGE FROM #CHROMATICA ⚔️💓 3 DAYS https://t.co/4Kko04hk4v https://t.co/zZwI7f0uyC
8,ladygaga,Love you UK 💓 Feeling very grateful! #RainOnMe #Chromatica ⛈ https://t.co/YfQy57ZKwv https://t.co/MMABV25ejO
9,ladygaga,Celebrating “Rain On Me” with my little buddy KOJI. Miss my gurl Ari. 💕☔️ @ArianaGrande I have a bottle of rosé wit… https://t.co/VBp7P3OAdY
10,ladygaga,It makes me so happy too AND I got to get to know you and have so much fun creating together you always make me smi… https://t.co/T9QVky5iue
11,ladygaga,#RainOnMe ⛈ https://t.co/eX18JePJqg https://t.co/U6RXDQtXwQ
12,ladygaga,Rain is stored in the boobs. @ArianaGrande https://t.co/Hj303Mccx3
13,ladygaga,In #Chromatica no one thing is greater than another ⚔️💓 4 days https://t.co/4Kko04hk4v https://t.co/czq6WLztms
14,ladygaga,I hear the thunder coming down ⛈ https://t.co/FBlVy03Bgx
15,ladygaga,#RainOnMe on #AListPop ⛈ @applemusic https://t.co/kTJVMjZNNQ https://t.co/SO25hGx54H
16,ladygaga,#RainOnMe ⛈ https://t.co/eX18JePJqg https://t.co/qlrsv1amAE
17,ladygaga,⛈ #RainOnMe ⛈ https://t.co/Q5CJYNiYkZ https://t.co/UFfXwLkeRM
18,ladygaga,#RainOnMe with @arianagrande on the cover of #RELEASED ⛈ @youtubemusic https://t.co/P2vuvc9L0Z https://t.co/KNODNaHc5F
19,ladygaga,#RainOnMe with @arianagrande on the cover of #NewMusicDaily! https://t.co/QNNCiv2uBo ⛈ @applemusic https://t.co/UuxbXPSgcy
20,ladygaga,"“Welcome To Chromatica”, the experiential playlist on @spotify ⛈ Two Italian American girls taking over Times Squar… https://t.co/KzRYaSqAK4"
21,ladygaga,💋 @amazonmusic 💋 #RainOnMe with @arianagrande out now https://t.co/K7sfzotpBj https://t.co/7IfwuKMVkP
22,ladygaga,"#RAINONME MUSIC VIDEO WITH @ARIANAGRANDE ⛈🗡 OUT NOW
https://t.co/ACFG20boT7
DIRECTED BY ROBERT RODRIGUEZ https://t.co/d3p2TOcw8o"
23,ladygaga,IF YOU WERE UP ALL NIGHT DRINKING WINE ON CALLS W UR FRIENDS LISTENING TO #RainOnMe U BETTER WAKE UP AND GET SOME C… https://t.co/cIEYwW5l9b
24,ladygaga,2 MINUTES ⛈🗡 #RAINONMEMUSICVIDEO @arianagrande https://t.co/MZ9eJlOgbq
25,ladygaga,Ahhhhh!!!!!!!! 7 min😭😭😭😭💕💕🧚‍♀️🧚‍♀️☔️@ArianaGrande
26,ladygaga,#RainOnMeMusicVideo ⛈🗡 1 hour https://t.co/oFP0ag1ue0 https://t.co/UKdKKmahq3
27,ladygaga,"If we’re gonna cry we’re gonna cry together, but we’re gonna dance while we do it. #RainOnMe #LittleMonsters ⁦… https://t.co/Nh4bAHCJo2"
28,ladygaga,Now when I cry instead of fighting it I say “I’m ready rain on me” @bloodpop thank u for encouraging me to keep goi… https://t.co/gCHqg8e7cd
29,ladygaga,"#RAINONME out now! ⛈🗡 https://t.co/eX18JePJqg
Video premiere at 10am PT / 1pm ET TOMORROW on my YouTube channel ⚔️💓 https://t.co/LNGBM3cB1J"
30,ladygaga,"One time I felt like I was crying so much it would never stop. Instead of fighting it, I thought bring it on, I can… https://t.co/ofyiuJWNgx"
31,ladygaga,"Thank you for reminding me I’m strong, I’m super emotional and love you so very much, I cherish you @ArianaGrande a… https://t.co/940Cz6JmtS"
32,ladygaga,@ArianaGrande MOOD 😭😭😭💕💕💕🧚‍♀️🧚‍♀️
33,ladygaga,You inspire me 😘😘 let’s go https://t.co/8x6DQFTRSC
34,ladygaga,TWO HOURS ⛈ #RAINONME @arianagrande https://t.co/wZx6ALKphy
35,ladygaga,⛈⛈⛈⛈ #RainOnMe @arianagrande
36,ladygaga,"“I never asked for the rainfall
At least I showed up 
You showed me nothing at all”
⛈ #RAINONME SIX HOURS"
37,ladygaga,"8 HOURS ⛈ @arianagrande #RAINONME 
https://t.co/BFkKbs3Gun https://t.co/qxdk1f8dqV"
38,ladygaga,Welome to #Chromatica @ZaneLowe ⚔️💓 Watch the interview on @applemusic @beats1 https://t.co/AkJK9RBaSp https://t.co/Esqrwbx9pz
39,ladygaga,"Love u @ArianaGrande let’s do this. Nothing can stop us, we know that now. 💕🧚‍♀️🧚‍♀️"
40,ladygaga,"#RAINONME ⛈ TONIGHT @arianagrande 
https://t.co/BFkKbs3Gun https://t.co/fapNnFo4tc"
41,ladygaga,THIS IS A MESSAGE FROM #CHROMATICA https://t.co/DxaMRqVp1D
42,ladygaga,I brought @ZaneLowe into the world of #Chromatica. Watch the interview Thursday at 10am PT on @applemusic @beats1… https://t.co/Aszm8gw8IM
43,ladygaga,⛈ I’ve got my umbrella ready @amazonmusic https://t.co/29Wi9stRp7
44,ladygaga,I'm so happy to introduce you to the STUPID LOVE EYESHADOW PALETTE that we created inspired by #Chromatica. It's fi… https://t.co/2o1w8s1BBI
45,ladygaga,https://t.co/G9sEK0Uo6r
46,ladygaga,"... water like misery ⛈ 
#RainOnMe 5/22 @arianagrande
https://t.co/BFkKbs3Gun https://t.co/R78g5OEBJt"
47,ladygaga,Saturday 🧚‍♀️ https://t.co/5lGnBek7Zy
48,ladygaga,"#RAINONME WITH @ARIANAGRANDE ⛈ FRIDAY 5/22, MIDNIGHT ET WORLDWIDE https://t.co/Y7bxLDrpYl"
49,ladygaga,".@hauslabs is stepping onto #Chromatica with the STUPID LOVE EYESHADOW PALETTE 😍 18 shades of color, yours on 5/19.… https://t.co/WKdmceoD2g"
50,ladygaga,"ENERGY
https://t.co/QrnW6Y0cM4 https://t.co/rj7i4xr4uC"
51,ladygaga,FEEL THRU DANCE AND SOUND https://t.co/4Kko04hk4v https://t.co/4o0IocT7m9
52,ladygaga,https://t.co/1WgN9V2bQ6 https://t.co/DZbflgzvBG
53,ladygaga,The journey continues. You can officially join me on #Chromatica on May 29. ⚔️💓 https://t.co/GjJUC3PRWz https://t.co/VFIcMw2JE4
54,ladygaga,"I’m so excited to speak to the class of 2020 with @BarackObama, @MichelleObama, @BTS_twt and many more incredible p… https://t.co/3MEV9gNG8a"
55,ladygaga,"Want to help fight #COVID19 from home? Download @HowWeFeel and check in, it takes less than 30 seconds a day and he… https://t.co/8Q6vsG3peO"
56,ladygaga,"I deeply thank all of our customers for supporting the work that @BTWFoundation is doing, and helping me join the f… https://t.co/0QG2M6qrOa"
57,ladygaga,"I have always wanted to build a company that would support charitable efforts. Starting today, @hauslabs will donat… https://t.co/Oyf42HrTjo"
58,ladygaga,"I love you, everyone 😍 https://t.co/RHewwRI6dO"
59,ladygaga,"Even though I was born in Manhattan, I have immense Jersey pride from my family there and the time I spent there gr… https://t.co/rCzEltNMUZ"
60,ladygaga,#Chromatica ⚔️💓 #LG6 https://t.co/nRG8AKuvK5
61,ladygaga,"If you want to relive the music, you can click here to stream all of the performances ☺️ https://t.co/PA5AQuvWQK"
62,ladygaga,"Thank you with all of my heart for watching #TogetherAtHome, sharing in a global moment of kindness with each other… https://t.co/7hD6AXUiBl"
63,ladygaga,I am so humbled to have been a part of this project. Thank you @GlblCtzn. Thank you @WHO. I love you 🌎❤️ https://t.co/kBH0Ds45tf
64,ladygaga,I love all the artists on #TogetherAtHome. And everyone that watched and everyone the didn’t or couldn’t. We all ma… https://t.co/J4J8lkMIrB
65,ladygaga,It’s time! 😭🥰 our TV special One World: #TogetherAtHome starts right now 💗 celebrating those on the frontlines. Str… https://t.co/7tl1M8ygUc
66,ladygaga,The TV broadcast I curated starts in 6 hours! It airs on many major networks across the globe and so many places on… https://t.co/1YhQkMWZRo
67,ladygaga,The #TogetherAtHome digital stream starts now! So proud of the team that put this together 🥰 https://t.co/Lnd0s9218F
68,ladygaga,Thank you Netherlands &amp; @hugodejonge for your support for a #COVID19 vaccine and to @WHO! Global citizens hope that… https://t.co/8CDYu6UUXm
69,ladygaga,That’s amazing news 🙏 You can count on me &amp; @GlblCtzn to help. The fight against #COVID can only be global! #G7 &amp;… https://t.co/ZkXysaeelM
70,ladygaga,Can’t wait for you to see what we’ve put together! Tune in! 💕 https://t.co/v4owoA8QdM
71,ladygaga,"Hi @JustinTrudeau — thanks for funding @CEPIvaccines, the @UN appeal, and for all 🇨🇦 is doing to stop #COVID19 and… https://t.co/0oFptf1XVy"
72,ladygaga,President @vonderleyen — as a doctor you know that disease doesn't know borders. Thanks for stepping up on @UN and… https://t.co/WxKobK2O7V
73,ladygaga,President @EmmanuelMacron — last year you showed your leadership in the fight against pandemics. We need you to sup… https://t.co/EkrEx0dSBe
74,ladygaga,"Happy Easter to the world. Many are suffering right now, whether you celebrate Easter or not, I wish you the best d… https://t.co/HpZ1BFDuQQ"
75,ladygaga,.@InStyle May 2020 https://t.co/n3j0FyHp3t https://t.co/SvuinGEbY7
76,ladygaga,Calling all developers 👩‍💻🧑‍💻👨‍💻 Now’s the time to get behind your keyboard and help fight #COVID19. Join the @IBM… https://t.co/RpOS1sHdcD
77,ladygaga,#TogetherAtHome @WHO @GlblCtzn https://t.co/9nxv0J96JC https://t.co/3mXi6d5tbF
78,ladygaga,#Chromatica ⚔️💓 2020 https://t.co/tfniFmBLlj
79,ladygaga,"Proud to have donated to support #AmericasFoodFund, a new initiative directly supporting @FeedingAmerica &amp;… https://t.co/72vXsKCtcI"
80,ladygaga,⚔️💓 https://t.co/0vgqIEeBIz
81,ladygaga,https://t.co/zAhmHkXzqp
82,ladygaga,@DrTedros We all have a responsibility to do our part!
0,Cristiano,Approved ? 🤔 https://t.co/FsWDUuMGx4
1,Cristiano,Work hard play hard 💪🏼 https://t.co/lsRIikp7Jg
2,Cristiano,"When we become patient and consistent, we find the way to get through the difficulties ⚽️💪🏻
#backontrack… https://t.co/2yzFWjr6CK"
3,Cristiano,Our health is the most important thing we have 👍 How are you practicing good #fitness and #nutrition habits?… https://t.co/yXt0gDBRIY
4,Cristiano,"Home workout with EMS training gear SIXPAD. Stay Fit and Stay Positive!
@sixpadeurope
https://t.co/a1KWPXzoxe… https://t.co/YsEKhPNtEd"
5,Cristiano,Well done my friend! 🙌🏽 https://t.co/XqTFitr5tI
6,Cristiano,The greatest love... 🙏🏼❤️ https://t.co/ffSjOVHJDC
7,Cristiano,We’ll be back 💙🙏 #family #madeiraisland https://t.co/Gm1ifjnkfi
8,Cristiano,Today is day 1 of Clear’s 14 day resilience challenge to #ComeBackStronger. Follow @HaircareClear over the next two… https://t.co/6HZodlzVmi
9,Cristiano,These are challenging times. Let’s make sure we stay on top of our game so we can all #comebackstronger. Be part of… https://t.co/R37XGgzxhm
10,Cristiano,Morning workout with a cycling session....these wheels are on fire 🔥 😂💪🏼 https://t.co/lcHnUbGQ8m
11,Cristiano,Keep strong guys! Lets go! 💪🏼🏋🏽‍♂️ #stayactive https://t.co/XFsHlXiJqm
12,Cristiano,Workout to improve mind and body 🚴🏻💪🏻#stayactive https://t.co/89cXZn3WoB
13,Cristiano,The best way to start the day 🙏❤️ https://t.co/iQd99vAGbR
14,Cristiano,Like father like son 😂👨‍👦❤️ #siiiimmmmm https://t.co/7Tmmno0tO7
15,Cristiano,Always challenge yourself! 👌For me it's time to study 🤓 https://t.co/n2ZIUhGa5d
16,Cristiano,"We wish a Happy Easter to everyone 🌍❤️🙏
#stayhome https://t.co/DZsSKqYWeb"
17,Cristiano,Another week of playing inside and staying active. Thanks to everyone for trying to beat me 😉 maybe next time! Over… https://t.co/HCX4e8fsAR
18,Cristiano,In this very difficult moment for our world it is important we unite and support each other. Let’s all do what we c… https://t.co/74Bpj1hEx8
19,Cristiano,Stay home and keep stylish 💇🏽‍♂️👩‍❤️‍💋‍👨 #stayhomestaysafe https://t.co/SkPiUwzCxn
20,Cristiano,"Breathe in, breathe out.🧘‍♂️ Stay active🏃🏻‍♂️ #stayhomesavelives https://t.co/ElschZvXdQ"
21,Cristiano,"In this difficult moment for the whole world, let’s be thankful for the things that matter - our health, our family… https://t.co/0kq3gDAW6I"
22,Cristiano,"If you ever dreamed of playing for millions around the world, now is your chance. Play inside, play for the world.… https://t.co/8E4pOX2BMg"
23,Cristiano,"Hi guys, just a little message and reminder of the steps we must all follow to protect ourselves and our loved ones… https://t.co/u3PXmgnZEI"
24,Cristiano,For information: https://t.co/rbDpMTcs6s https://t.co/jWzDZX0GJK
25,Cristiano,So proud to reach 1000 official games in my career with a very important victory that put us on the top of the tabl… https://t.co/0KmVFS0RUP
26,Cristiano,Thank you for all your messages of support for my mum. She is currently stable and recovering in hospital. Me and m… https://t.co/GQDHGLFJOB
27,Cristiano,Stay focused on your goals 💪 https://t.co/UNuGkAAUXm
28,Cristiano,Always on my mind... see you tomorrow 💪#UCL #forzajuve https://t.co/jXSbJoDCMP
29,Cristiano,"3 more important points!💪🏽
Now let’s focus on UCL game!
#finoallafine #forzajuve https://t.co/AzGNpKte4r"
30,Cristiano,"My new Mercurial Dream Speed is here and they make me feel like I can move at the speed of light ⚡
So excited to se… https://t.co/eWziv3X7Rf"
31,Cristiano,Ice recovery 🧊 💪 https://t.co/6lq1FjrmA6
32,Cristiano,Family’s lunch ❤️ https://t.co/9r7zgwiGey
33,Cristiano,No excuses 🤷🏽‍♂️💪 https://t.co/QNjMQDvfd4
34,Cristiano,"Good to get back to victories and happy to score again in our stadium!⚽⚽
Proud to reach 50 goals with the bianconer… https://t.co/fKJMw4Ytnc"
35,Cristiano,The games start to win during the week 💪🏻👊🏻#focus #hardwork #finoallafine https://t.co/ur4oTx3HO7
36,Cristiano,Felicidades mi amor! Te deseo un día muy lindo! Eres una gran mujer y una excelente madre para nuestros hijos. Te q… https://t.co/6h2A0ocJ3F
37,Cristiano,So sad to hear the heartbreaking news of the deaths of Kobe and his daughter Gianna. Kobe was a true legend and ins… https://t.co/jNbwYwupj6
38,Cristiano,Charging...🔋💪🏻 https://t.co/B69bLtvJTi
39,Cristiano,"Happy to score again today!
⚽️⚽
3 important points!💪🏽
#finoallafine #forzajuve https://t.co/A5nGY4FLOJ"
40,Cristiano,👀 https://t.co/MRxEXFuthE
41,Cristiano,"Amazing feeling to kick off 2020 with a hat-trick and a victory!⚽⚽⚽💪🏽
#finoallafine #forzajuve https://t.co/M8XD1ZQrhl"
42,Cristiano,"New year, the same motivation 💪🏼
#forzajuve #finoallafine https://t.co/qhQzsuJ9sN"
43,Cristiano,"Feliz Ano, meu Amor! ❤️Que 2020 seja um ano repleto de amor, saúde, paz e sucesso para todos! Happy New Year to all… https://t.co/l0DWiOC69k"
44,Cristiano,Always with me 👨‍👩‍👦❤️ https://t.co/NlDOlqx9Rq
45,Cristiano,Honored to received one more time Globe Soccer Award! A very emotional moment for me to share this award with my fa… https://t.co/7AwwYL5k51
46,Cristiano,You always make me feel so special 👩‍❤️‍💋‍👨 https://t.co/uP829hwvgT
47,Cristiano,Teaching @DjokerNole how to jump!!😅🤪💪🏽 Was a pleasure to see you and train with you my friend!! https://t.co/zDvNMhMaBm
48,Cristiano,Teaching @DjokerNole  how to jump!!😅🤪💪🏽 Was a pleasure to see you and train with you my friend!! https://t.co/GgMr9rAUEf
49,Cristiano,Workout in the pool 🏃🏻‍♂️🧘‍♂️😀👌🏻 https://t.co/HyLAB8l6BG
50,Cristiano,"CR7 AIR JORDAN!!✈️😅
#forzajuve #finoallafine https://t.co/rXvhu08qIs"
51,Cristiano,"Great victory today with a strong perfomance from the team!💪🏽
#forzajuve #finoallafine https://t.co/FPNrXRDITS"
52,Cristiano,Good way to end our @championsleague group stage! See you in February!  #championsleague #forzajuve #finoallafine https://t.co/vqVDJ76B6A
53,Cristiano,How can i not  fall in love with my sweet princess ?! 👸🏻 ❤️ https://t.co/KKUCVJB1D2
54,Cristiano,Keep strong and together until the end! #finoallafine 💪🏻 https://t.co/XGNcWKRFtw
55,Cristiano,Positive vibes!✌️ https://t.co/BeN84QS1tb
56,Cristiano,👌👌👌 https://t.co/f7YC2ABRXj
57,Cristiano,I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO
58,Cristiano,"Gran Carattere, bravi ragazzi!!👏🏽💪🏽
#finoallafine #forzajuve https://t.co/OSks5ZNTJx"
59,Cristiano,Focused on my recovery to come back soon!⚽💪🏽 https://t.co/mMNcqRiJ0W
60,Cristiano,Love this feeling ⚽⚽⚽ https://t.co/e7bZ9vtJJU
61,Cristiano,"Boa vitória equipa! 💪🇵🇹
Estamos a um passo do apuramento! 
#todosporportugal https://t.co/ckzFpJWQVV"
62,Cristiano,Feliz aniversário meu amor❤️❤️❤️❤️❤️ https://t.co/9RunQ2CzLG
63,Cristiano,"Partita difficile, vittoria importante!
#finoallafine https://t.co/uVhRz1wuhE"
64,Cristiano,"We’re on the #ucl last 16!👍
Bravi Ragazzi!💪
#finoallafine https://t.co/g30n8f4zG9"
65,Cristiano,Champions League here we go again!😜✈️ https://t.co/EmUo6jvskR
66,Cristiano,The Show started with Love💏 https://t.co/FCz9LiDICM
67,Cristiano,Happy Halloween everyone 🎃👻 https://t.co/2kjIZaaJTo
68,Cristiano,#finoallafine 👍🏽💪🏽 https://t.co/YfNFCoWJxN
69,Cristiano,@Jumpman23 Be careful we are here ⛹🏻‍♂️ 💪🏻🤣 https://t.co/PzcLQdCKrU
70,Cristiano,Confident for tomorrow ⚽💪🏼 #ucl #liveahead #finoallafine #forzajuve https://t.co/oYYM7nHqKq
71,Cristiano,Cold days ask for good quality footwear! Check our CR7 Fall/Winter collection. #PLAYFECTIONISM #CR7fw19 #CR7 https://t.co/2EZcHVyrxI
72,Cristiano,Back on track!👍🏽💪🏽 https://t.co/3V5dH6py2U
73,Cristiano,Ready for today 🇵🇹 💪🏻 #todosportugal https://t.co/uSSL0cE6eT
74,Cristiano,"Madeira Island is nominated for the 5th time the best island in the world! Let’s vote? Siiiiiiiii
Place your vote a… https://t.co/ZdUGKXxqWw"
75,Cristiano,Feliz por ter marcado num estádio especial para mim e ter contribuído para uma vitória que nos coloca mais perto do… https://t.co/lpRVuXWIDQ
76,Cristiano,Focado no jogo de amanhã. 💪🏽 🇵🇹 https://t.co/BTH4k4Sgm7
77,Cristiano,"É sempre uma grande felicidade estar de volta ao meu país, representar a seleção nacional e rever amigos de tantas… https://t.co/6mG9PwNKO9"
78,Cristiano,"Very strong performance by the team! 💪
Great feeling to be on the top of the table again!👌
#finoallafine #forzajuve… https://t.co/ngCU5AEfgL"
79,Cristiano,Best way to start my weekend ❤️🙏 https://t.co/ouZXjr3aMZ
80,Cristiano,"3 important points!
Well done team! 💪
#finoallafine #forzajuve #liveahead https://t.co/nJEJS0flrm"
81,Cristiano,Champions League is back! See you tomorrow... 😀 💪🏼 https://t.co/JvFhQpSx1e
82,Cristiano,"I’ve achieved so much wearing Mercurial boots. Now, I am excited to see you all follow your dreams in my new… https://t.co/7aGq7nUeiF"
83,Cristiano,"Felice per il gol e la solida prestazione della squadra! 💪
#finoallafine #forzajuve #liveAhead https://t.co/QgfwZI3DhT"
84,Cristiano,Work done 🤜🏻🤛🏻💪🏻 https://t.co/4oNc0Dk4pB
85,Cristiano,Paciência e persistência são duas características que diferenciam o profissional do amador. Tudo o que hoje é grand… https://t.co/ZdnprGXIyc
86,Cristiano,We will keep working hard to achieve our goals #finoallafine https://t.co/C1cx5skgwv
87,Cristiano,Probably one of the most revealing interviews I ever did...! Thanks @piersmorgan for the interview.👍🏽 https://t.co/4fWfU3ifxj
88,Cristiano,We're ready for UCL ⚽️ 💪🏻🙏 #finoallafineforzajuventus #liveahead https://t.co/xfMBOCY1J4
89,Cristiano,"Combining gym with SIXPAD helps me a lot. EMS technology will surprise you.
https://t.co/a1KWPXzoxe @SIXPADEurope… https://t.co/qRnfjzjx9n"
